id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,lotSize,yearBuilt,hoa
"193-Main-St,-Madison,-NJ-07940","193 Main St, Madison, NJ 07940",193 Main St,,Madison,NJ,07940,Morris,40.753735,-74.407249,Single Family,1,1.0,,Active,2000,Standard,2025-05-13T00:00:00.000Z,,2025-05-14T00:00:00.000Z,2025-07-05T03:20:22.314Z,54,GardenState,3962586,"{'name': 'James Cannon', 'phone': '9733774444', 'email': 'jim.cannon@cbmoves.com', 'website': 'https://www.coldwellbankerhomes.com/nj/madison/agent/james-jim-cannon/aid_218062/'}","{'name': ""CHRISTIE'S INT.REAL ESTATE GROUP"", 'email': 'res@christiesrennj.com', 'website': 'www.christiesrennj.com'}",10019.0,1950.0,
"223-Halsey-Rd,-Apt-2,-Parsippany-Troy-Hills-Township,-NJ-07054","223 Halsey Rd, Apt 2, Parsippany Troy Hills Township, NJ 07054",223 Halsey Rd,Apt 2,Parsippany Troy Hills Township,NJ,07054,Morris,40.852505,-74.444107,Single Family,2,1.0,2000.0,Active,2600,Standard,2025-05-14T00:00:00.000Z,,2020-12-20T01:35:04.099Z,2025-07-05T03:20:22.311Z,53,GardenState,3962809,"{'name': 'Ashutosh Desai', 'phone': '9739606912', 'email': 'ashishdesai@weichert.com'}","{'name': 'Weichert, Realtors - Mountain Lakes', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",10454.0,1940.0,{'fee': 26}
"183-South-St,-Unit-C2,-Morristown,-NJ-07960","183 South St, Unit C2, Morristown, NJ 07960",183 South St,Unit C2,Morristown,NJ,07960,Morris,40.79115,-74.47494,Apartment,1,1.0,,Active,2250,Standard,2025-05-15T00:00:00.000Z,,2025-06-25T00:00:00.000Z,2025-07-05T03:20:22.307Z,52,GardenState,3963436,"{'name': 'Christopher L. Bruscino', 'phone': '9737297141', 'email': 'chrisbruscino@hotmail.com'}","{'name': 'REALTY EXECUTIVES EXCEPTIONAL', 'phone': '9737297141', 'email': 'clientcare@realtyexecutives.com', 'website': 'https://www.rexexceptional.com/'}",27443.0,1900.0,
"16-Donna-Dr,-East-Hanover,-NJ-07936","16 Donna Dr, East Hanover, NJ 07936",16 Donna Dr,,East Hanover,NJ,07936,Morris,40.808006,-74.363945,Condo,3,2.0,,Active,3200,Standard,2025-05-19T00:00:00.000Z,,2020-07-27T17:40:00.843Z,2025-07-05T03:20:22.301Z,48,GardenState,3963946,"{'name': 'Christine  Nagy', 'phone': '9736159878', 'email': 'christine@cocciarealestate.com', 'website': 'http://www.chrisnagy.com'}","{'name': 'COCCIA REAL ESTATE GROUP, LLC.', 'phone': '9738872500', 'email': 'chris@cocciarealestate.com', 'website': 'http://www.cocciarealestate.com'}",,1995.0,
"149-Ridgedale-Ave,-Florham-Park,-NJ-07932","149 Ridgedale Ave, Florham Park, NJ 07932",149 Ridgedale Ave,,Florham Park,NJ,07932,Morris,40.78534,-74.395098,Single Family,6,5.5,5800.0,Active,12500,Standard,2025-05-19T00:00:00.000Z,,2022-05-12T01:57:22.958Z,2025-07-05T03:20:22.300Z,48,GardenState,3963954,"{'name': 'Kim Panes', 'phone': '2014070721', 'email': 'kimpanes@gmail.com', 'website': 'http://kimpanesteam.com'}","{'name': 'Weichert, Realtors - Short Hills', 'phone': '8008391295', 'email': 'rdclead@wlninc.com', 'website': 'http://www.weichert.com/search/offices/office.aspx'}",33541.0,2022.0,
"295-Brooklake-Rd,-Florham-Park,-NJ-07932","295 Brooklake Rd, Florham Park, NJ 07932",295 Brooklake Rd,,Florham Park,NJ,07932,Morris,40.784325,-74.387609,Single Family,4,2.5,,Active,4100,Standard,2025-05-19T00:00:00.000Z,,2021-05-13T01:28:07.453Z,2025-07-05T03:20:22.300Z,48,GardenState,3963979,"{'name': 'Nancy Cassidy', 'phone': '9738868499', 'email': 'nancy.cassidy54@gmail.com', 'website': 'http://nancy-cassidy.weichert.com'}","{'name': 'Weichert, Realtors - Morris Plains Corporate Headquarters Sales Office', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",29621.0,1954.0,
"6-Colgate-Dr,-Morris-Twp,-NJ-07960","6 Colgate Dr, Morris Twp, NJ 07960",6 Colgate Dr,,Morris Twp,NJ,07960,Morris,40.747528,-74.475387,Townhouse,3,3.5,2352.0,Active,5100,Standard,2025-05-28T00:00:00.000Z,,2020-07-07T16:16:55.132Z,2025-07-05T03:20:22.278Z,39,GardenState,3965729,"{'name': 'Coleen Parker', 'phone': '9083998899', 'email': 'drewcoleen@comcast.net'}","{'name': 'RE MAX Results Realty', 'phone': '9085079441', 'email': 'walterklim@remax.net', 'website': 'http://resultsinhunterdon.com'}",,2020.0,
"15-Madison-Ave,-Apt-5,-Madison,-NJ-07940","15 Madison Ave, Apt 5, Madison, NJ 07940",15 Madison Ave,Apt 5,Madison,NJ,07940,Morris,40.762299,-74.42028,Multi-Family,2,1.0,,Active,2800,Standard,2025-05-29T00:00:00.000Z,,2021-08-30T01:14:17.147Z,2025-07-05T03:20:22.278Z,38,GardenState,3965973,"{'name': 'Debra Cunningham', 'phone': '9177165824', 'email': 'd.cunningham@weichert.com', 'website': 'http://www.njrealestate4u.com'}","{'name': 'Weichert, Realtors - Chatham', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",25265.0,1860.0,
"61-Veterans-Way,-Morris-Plains,-NJ-07950","61 Veterans Way, Morris Plains, NJ 07950",61 Veterans Way,,Morris Plains,NJ,07950,Morris,40.844612,-74.47625,Townhouse,2,3.0,,Active,3750,Standard,2025-05-31T00:00:00.000Z,,2023-03-30T00:00:00.000Z,2025-07-05T03:20:22.277Z,36,GardenState,3966426,"{'name': 'Nihad Elkholy', 'phone': '9084638129', 'email': 'nihadelk@hotmail.com'}","{'name': 'EXIT CLASSIC REALTY', 'phone': '9733869900', 'email': 'sue@exitclassicrealty.com', 'website': 'www.exitclassicrealty.com'}",,2023.0,
"77-Central-Ave-Unit-B,-Madison,-NJ-07940","77 Central Ave Unit B, Madison, NJ 07940",77 Central Ave Unit B,,Madison,NJ,07940,Morris,40.761463,-74.410866,Condo,2,2.5,,Active,4325,Standard,2025-06-05T00:00:00.000Z,,2021-06-15T00:32:15.163Z,2025-07-05T03:20:22.276Z,31,GardenState,3967395,"{'name': 'Constantina Pantazopoulos', 'phone': '9735083573', 'email': 'tpanatzopoulos@weichert.com'}","{'name': 'Weichert, Realtors - Chatham', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",7841.0,2010.0,
"173A-Morris-St,-Unit-320,-Morristown,-NJ-07960","173A Morris St, Unit 320, Morristown, NJ 07960",173A Morris St,Unit 320,Morristown,NJ,07960,Morris,40.795227,-74.471054,Single Family,1,1.0,,Active,2750,Standard,2025-05-29T00:00:00.000Z,,2024-06-02T00:00:00.000Z,2025-07-05T03:20:22.275Z,38,GardenState,3966078,"{'name': 'Christopher L. Bruscino', 'phone': '9737297141', 'email': 'chrisbruscino@hotmail.com'}","{'name': 'REALTY EXECUTIVES EXCEPTIONAL', 'phone': '9737297141', 'email': 'clientcare@realtyexecutives.com', 'website': 'https://www.rexexceptional.com/'}",68825.0,2023.0,
"38-Park-St,-Unit-E,-Florham-Park,-NJ-07932","38 Park St, Unit E, Florham Park, NJ 07932",38 Park St,Unit E,Florham Park,NJ,07932,Morris,40.791107,-74.395742,Townhouse,3,2.5,,Active,4150,Standard,2025-06-14T00:00:00.000Z,,2023-03-18T00:00:00.000Z,2025-07-05T03:20:22.275Z,22,GardenState,3969461,"{'name': 'Tracey Franco', 'phone': '9739456865', 'email': 'tracey.franco@cbrealty.com', 'website': 'http://www.traceyfranco.com'}","{'name': 'Coldwell Banker Realty', 'phone': '9733774444', 'email': 'stacey.scerbo@coldwellbankermoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/madison/office/madison-office/oid_1553/'}",,1980.0,
"10-Jensen-Ct,-Chatham-Township,-NJ-07928","10 Jensen Ct, Chatham Township, NJ 07928",10 Jensen Ct,,Chatham Township,NJ,07928,Morris,40.732456,-74.41719,Single Family,5,4.5,,Active,8250,Standard,2025-05-20T00:00:00.000Z,,2021-05-31T01:17:12.730Z,2025-07-05T03:20:22.274Z,47,GardenState,3964249,"{'name': 'Peggy Lee Peterson', 'phone': '9733774444', 'email': 'peggylee.peterson@coldwellbankermoves.com', 'website': 'http://www.peggyleepeterson.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '9733774444', 'email': 'stacey.scerbo@coldwellbankermoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/madison/office/madison-office/oid_1553/'}",20909.0,1959.0,
"250-Ridgedale-Ave-E,-Unit-E6,-Florham-Park,-NJ-07932","250 Ridgedale Ave E, Unit E6, Florham Park, NJ 07932",250 Ridgedale Ave E,Unit E6,Florham Park,NJ,07932,Morris,40.795963,-74.386834,Townhouse,2,2.5,,Active,4500,Standard,2025-06-09T00:00:00.000Z,,2025-06-10T00:00:00.000Z,2025-07-05T03:20:22.274Z,27,GardenState,3968251,"{'name': 'Michellescorsonerealtor@gmail.com Michellescorsonerealtor@gmail.com', 'phone': '2013167566', 'email': 'michellescorsonerealtor@gmail.com', 'website': 'https://www.coldwellbankerhomes.com/nj/clifton/agent/michelle-scorsone/aid_190057/'}","{'name': 'COCCIA REAL ESTATE GROUP, LLC.', 'phone': '9738872500', 'email': 'chris@cocciarealestate.com', 'website': 'http://www.cocciarealestate.com'}",,1982.0,
"25-Gordon-Cir,-Parsippany-Troy-Hills-Township,-NJ-07054","25 Gordon Cir, Parsippany Troy Hills Township, NJ 07054",25 Gordon Cir,,Parsippany Troy Hills Township,NJ,07054,Morris,40.864012,-74.37837,Townhouse,3,2.5,,Active,3900,Standard,2025-05-23T00:00:00.000Z,,2023-07-26T00:00:00.000Z,2025-07-05T03:20:22.273Z,44,GardenState,3964839,"{'name': 'Triveni Gurikar', 'phone': '9733343341', 'email': 'trivenig@parsippanyhomes.com', 'website': 'http://www.parsippanyhome.com'}","{'name': 'RE MAX Neighborhood Properties', 'phone': '9733343341', 'email': 'remax381@gmail.com', 'website': 'http://www.neighborhoodproperties.remax-nj.com'}",2614.0,1999.0,
"177-Riveredge-Dr,-Chatham-Township,-NJ-07928","177 Riveredge Dr, Chatham Township, NJ 07928",177 Riveredge Dr,,Chatham Township,NJ,07928,Morris,40.718518,-74.392557,Condo,1,1.0,883.0,Active,2300,Standard,2025-05-26T00:00:00.000Z,,2019-06-09T23:33:26.864Z,2025-07-05T03:20:22.271Z,41,GardenState,3965139,"{'name': 'Triveni Gurikar', 'phone': '9733343341', 'email': 'trivenig@parsippanyhomes.com', 'website': 'http://www.parsippanyhome.com'}","{'name': 'RE MAX Neighborhood Properties', 'phone': '9733343341', 'email': 'remax381@gmail.com', 'website': 'http://www.neighborhoodproperties.remax-nj.com'}",,1993.0,{'fee': 191}
"70-Ridgedale-Ave,-Madison,-NJ-07940","70 Ridgedale Ave, Madison, NJ 07940",70 Ridgedale Ave,,Madison,NJ,07940,Morris,40.764541,-74.412707,Single Family,3,2.0,1328.0,Active,4100,Standard,2025-06-09T00:00:00.000Z,,2021-10-12T01:13:42.124Z,2025-07-05T03:20:22.269Z,27,GardenState,3968231,"{'name': 'Mary Licata', 'phone': '9084423434', 'email': 'mlicata@turpinrealtors.com', 'website': 'http://www.turpinrealtors.com/our_agents/info/marylicata'}","{'name': 'Turpin Realtors', 'phone': '9082349100', 'email': 'realtor-com-18@leadrelay.com', 'website': 'http://www.turpinrealtors.com'}",6534.0,1915.0,
"28-Caldwell-Rd,-Parsippany-Troy-Hills-Township,-NJ-07054","28 Caldwell Rd, Parsippany Troy Hills Township, NJ 07054",28 Caldwell Rd,,Parsippany Troy Hills Township,NJ,07054,Morris,40.857766,-74.428617,Single Family,4,2.0,,Active,3995,Standard,2025-06-02T00:00:00.000Z,,2025-06-02T00:00:00.000Z,2025-07-05T03:20:22.268Z,34,GardenState,3966561,"{'name': 'Inderpreet Kochhar', 'phone': '2016730697', 'email': 'inderpreet5517@gmail.com'}","{'name': 'Jj Elek Realty', 'phone': '7326349100', 'email': 'rambler55@aol.com', 'website': 'http://www.jjelekrealty.com'}",3920.0,2013.0,
"250-Ridgedale-B8-Ave,-Unit-8,-Florham-Park,-NJ-07936","250 Ridgedale B8 Ave, Unit 8, Florham Park, NJ 07936",250 Ridgedale B8 Ave,Unit 8,Florham Park,NJ,07936,Morris,40.794945,-74.38887,Condo,2,2.5,,Active,4100,Standard,2025-06-10T00:00:00.000Z,,2025-06-11T00:00:00.000Z,2025-07-05T03:20:22.266Z,26,GardenState,3968550,"{'name': 'Dana Dang Garden Home Realty', 'phone': '9735330880', 'email': 'danadang7@gmail.com', 'website': 'http://www.gardenhomerealty.com'}","{'name': 'GARDEN HOME REALTY', 'phone': '9735330880', 'email': 'danadang7@gmail.com', 'website': 'http://www.gardenhomerealty.com'}",43124.0,1985.0,
"218-Hiawatha-Blvd,-Parsippany-Troy-Hills-Township,-NJ-07034","218 Hiawatha Blvd, Parsippany Troy Hills Township, NJ 07034",218 Hiawatha Blvd,,Parsippany Troy Hills Township,NJ,07034,Morris,40.882911,-74.385867,Single Family,2,1.0,,Active,2900,Standard,2025-06-05T00:00:00.000Z,,2020-09-29T01:41:13.024Z,2025-07-05T03:20:22.266Z,31,GardenState,3967399,"{'name': 'Subhasish Gupta, Agent', 'phone': '9735391120', 'email': 'subh400@yahoo.com'}","{'name': 'KELLER WILLIAMS METROPOLITAN', 'phone': '9735391120', 'email': 'klrw914@kw.com'}",6098.0,,
"61-Gerhard-Pl,-Morris-Twp,-NJ-07960","61 Gerhard Pl, Morris Twp, NJ 07960",61 Gerhard Pl,,Morris Twp,NJ,07960,Morris,40.813263,-74.475204,Townhouse,3,2.5,2783.0,Active,5400,Standard,2025-05-25T00:00:00.000Z,,2022-03-04T00:47:19.020Z,2025-07-05T03:20:22.257Z,42,GardenState,3965090,"{'name': 'Coleen Parker', 'phone': '9083998899', 'email': 'drewcoleen@comcast.net'}","{'name': 'RE MAX Results Realty', 'phone': '9085079441', 'email': 'walterklim@remax.net', 'website': 'http://resultsinhunterdon.com'}",,2021.0,
"1310-Grandview-Ct,-Hanover-Twp,-NJ-07981","1310 Grandview Ct, Hanover Twp, NJ 07981",1310 Grandview Ct,,Hanover Twp,NJ,07981,Morris,40.820322,-74.421125,Townhouse,3,2.5,,Active,4000,Standard,2025-06-13T00:00:00.000Z,,2025-06-14T00:00:00.000Z,2025-07-05T03:20:22.254Z,23,GardenState,3969379,"{'name': 'The Ramchandani Team', 'phone': '9736156504', 'email': 'team@srrealestategroup.com', 'website': 'http://www.srrealestategroup.com'}","{'name': ""CHRISTIE'S INT. REAL ESTATE NNJ"", 'phone': '9085164790', 'email': 'aristovic@christiesrennj.com', 'website': 'www.christiesrennj.com'}",20909.0,1996.0,
"143-Main-St,-Ste-1,-Chatham,-NJ-07928","143 Main St, Ste 1, Chatham, NJ 07928",143 Main St,Ste 1,Chatham,NJ,07928,Morris,40.739281,-74.378029,Multi-Family,2,2.0,,Active,2400,Standard,2025-06-05T00:00:00.000Z,,2025-06-05T00:00:00.000Z,2025-07-05T03:20:22.252Z,31,GardenState,3967393,"{'name': 'Margaret Dawn Smith', 'phone': '9083583028', 'email': 'margarertdawnsmith@gmail.com'}","{'name': 'Weichert, Realtors - Chatham', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",22216.0,,
"173A-Morris-St,-Unit-312,-Morristown,-NJ-07960","173A Morris St, Unit 312, Morristown, NJ 07960",173A Morris St,Unit 312,Morristown,NJ,07960,Morris,40.795227,-74.471054,Single Family,2,2.0,,Active,3775,Standard,2025-05-29T00:00:00.000Z,,2025-05-30T00:00:00.000Z,2025-07-05T03:20:22.251Z,38,GardenState,3966071,"{'name': 'Christopher L. Bruscino', 'phone': '9737297141', 'email': 'chrisbruscino@hotmail.com'}","{'name': 'REALTY EXECUTIVES EXCEPTIONAL', 'phone': '9737297141', 'email': 'clientcare@realtyexecutives.com', 'website': 'https://www.rexexceptional.com/'}",68825.0,2023.0,
"40-Bloomfield-Ave,-Montville-Township,-NJ-07058","40 Bloomfield Ave, Montville Township, NJ 07058",40 Bloomfield Ave,,Montville Township,NJ,07058,Morris,40.860488,-74.336851,Single Family,3,2.0,,Active,4000,Standard,2025-06-06T00:00:00.000Z,,2025-06-07T00:00:00.000Z,2025-07-05T03:20:22.249Z,30,GardenState,3967798,"{'name': 'Silvia Bonaccorsi', 'phone': '9737271836', 'email': 'sbonaccorsi@remax.net', 'website': 'https://www.remax.com/realestateagentoffice/montville-nj-07045-silviabonaccorsi-id20986945.html'}","{'name': 'RE MAX Neighborhood Properties', 'phone': '9733343341', 'email': 'remax381@gmail.com', 'website': 'http://www.neighborhoodproperties.remax-nj.com'}",14810.0,1956.0,
"15-Central-Ave,-Unit-4,-Madison,-NJ-07940","15 Central Ave, Unit 4, Madison, NJ 07940",15 Central Ave,Unit 4,Madison,NJ,07940,Morris,40.759109,-74.414146,Multi-Family,2,2.0,850.0,Active,2750,Standard,2025-06-02T00:00:00.000Z,,2025-06-03T00:00:00.000Z,2025-07-05T03:20:22.248Z,34,GardenState,3966776,{'name': 'Philip Dattolo'},"{'name': 'HIGHMARK REAL ESTATE', 'phone': '9736258175', 'email': 'ernestrealestate@yahoo.com', 'website': 'highmarkrealestate.com'}",9148.0,1978.0,
"37-Ferncliff-Rd,-Parsippany-Troy-Hills-Township,-NJ-07950","37 Ferncliff Rd, Parsippany Troy Hills Township, NJ 07950",37 Ferncliff Rd,,Parsippany Troy Hills Township,NJ,07950,Morris,40.852345,-74.464217,Single Family,3,1.5,,Active,3800,Standard,2025-05-30T00:00:00.000Z,,2025-05-31T00:00:00.000Z,2025-07-05T03:20:22.247Z,37,GardenState,3966319,"{'name': 'Triveni Gurikar', 'phone': '9733343341', 'email': 'trivenig@parsippanyhomes.com', 'website': 'http://www.parsippanyhome.com'}","{'name': 'RE MAX Neighborhood Properties', 'phone': '9733343341', 'email': 'remax381@gmail.com', 'website': 'http://www.neighborhoodproperties.remax-nj.com'}",16553.0,1955.0,
"44-Pine-St,-Unit-1,-Morristown,-NJ-07960","44 Pine St, Unit 1, Morristown, NJ 07960",44 Pine St,Unit 1,Morristown,NJ,07960,Morris,40.796494,-74.476807,Single Family,1,1.0,,Active,2650,Standard,2025-05-25T00:00:00.000Z,,2023-04-18T00:00:00.000Z,2025-07-05T03:20:22.247Z,42,GardenState,3965083,"{'name': 'Michael Elms', 'phone': '9739601950', 'email': 'me@michaelelms.com', 'website': 'http://www.michaelelms.com'}","{'name': 'Weichert, Realtors - Morris Plains Corporate Headquarters Sales Office', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",5227.0,2018.0,
"23-Colgate-Dr,-Morris-Twp,-NJ-07960","23 Colgate Dr, Morris Twp, NJ 07960",23 Colgate Dr,,Morris Twp,NJ,07960,Morris,40.811836,-74.472389,Townhouse,3,3.5,2952.0,Active,5295,Standard,2025-06-01T00:00:00.000Z,,2020-11-18T00:02:10.881Z,2025-07-05T03:20:22.245Z,35,GardenState,3966540,"{'name': 'Nihad Elkholy', 'phone': '9084638129', 'email': 'nihadelk@hotmail.com'}","{'name': 'EXIT CLASSIC REALTY', 'phone': '9733869900', 'email': 'sue@exitclassicrealty.com', 'website': 'www.exitclassicrealty.com'}",2952.0,2020.0,
"31-Caldwell-Rd,-Parsippany-Troy-Hills-Township,-NJ-07054","31 Caldwell Rd, Parsippany Troy Hills Township, NJ 07054",31 Caldwell Rd,,Parsippany Troy Hills Township,NJ,07054,Morris,40.858195,-74.428695,Single Family,4,2.5,,Active,3900,Standard,2025-06-03T00:00:00.000Z,,2021-03-15T01:52:40.903Z,2025-07-05T03:20:22.244Z,33,GardenState,3967058,"{'name': 'Leonard Cipkins', 'phone': '9732298740', 'email': 'lcipkins@weichert.com'}","{'name': 'Weichert, Realtors - Mountain Lakes', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",3920.0,2002.0,
"192-Emily-Pl,-Parsippany-Troy-Hills-Township,-NJ-07054","192 Emily Pl, Parsippany Troy Hills Township, NJ 07054",192 Emily Pl,,Parsippany Troy Hills Township,NJ,07054,Morris,40.854801,-74.412768,Townhouse,3,3.5,,Active,3900,Standard,2025-06-06T00:00:00.000Z,,2019-04-26T04:55:20.572Z,2025-07-05T03:20:22.243Z,30,GardenState,3967680,"{'name': 'Triveni Gurikar', 'phone': '9733343341', 'email': 'trivenig@parsippanyhomes.com', 'website': 'http://www.parsippanyhome.com'}","{'name': 'RE MAX Neighborhood Properties', 'phone': '9733343341', 'email': 'remax381@gmail.com', 'website': 'http://www.neighborhoodproperties.remax-nj.com'}",2178.0,1999.0,
"355-Parsippany-Rd,-Unit-2,-Parsippany-Troy-Hills-Township,-NJ-07054","355 Parsippany Rd, Unit 2, Parsippany Troy Hills Township, NJ 07054",355 Parsippany Rd,Unit 2,Parsippany Troy Hills Township,NJ,07054,Morris,40.854366,-74.426933,Multi-Family,2,1.0,,Active,2450,Standard,2025-06-05T00:00:00.000Z,,2025-06-06T00:00:00.000Z,2025-07-05T03:20:22.241Z,31,GardenState,3967654,{'name': 'Philip Dattolo'},"{'name': 'HIGHMARK REAL ESTATE', 'phone': '9736258175', 'email': 'ernestrealestate@yahoo.com', 'website': 'highmarkrealestate.com'}",10019.0,1955.0,
"94-Mountain-Ave,-Hanover-Twp,-NJ-07927","94 Mountain Ave, Hanover Twp, NJ 07927",94 Mountain Ave,,Hanover Twp,NJ,07927,Morris,40.828079,-74.457007,Single Family,3,2.0,822.0,Active,3600,Standard,2025-06-06T00:00:00.000Z,,2023-05-22T00:00:00.000Z,2025-07-05T03:20:22.240Z,30,GardenState,3967764,"{'name': 'Seema D Wu', 'phone': '9736108121', 'email': 'seema.wu@me.com', 'website': 'https://www.homes.com/real-estate-agents/seema-wu/n16fj5q/'}","{'name': 'KELLER WILLIAMS METROPOLITAN', 'phone': '9735391120', 'email': 'klrw914@kw.com'}",10454.0,1945.0,
"28-N-Hillside-Ave,-Chatham,-NJ-07928","28 N Hillside Ave, Chatham, NJ 07928",28 N Hillside Ave,,Chatham,NJ,07928,Morris,40.741427,-74.378571,Single Family,4,1.0,,Active,4900,Standard,2025-06-07T00:00:00.000Z,,2025-06-08T00:00:00.000Z,2025-07-05T03:20:22.239Z,29,GardenState,3967986,"{'name': 'Scott Shuman', 'phone': '8628123237', 'email': 'scott@sueadler.com', 'website': 'www.sueadler.com'}","{'name': 'Keller Williams Realty', 'phone': '9082732991', 'email': 'klrw516@kw.com', 'website': 'www.kellerwilliamsnj.com'}",4792.0,1919.0,
"13-Wayne-Blvd,-Madison,-NJ-07940","13 Wayne Blvd, Madison, NJ 07940",13 Wayne Blvd,,Madison,NJ,07940,Morris,40.764163,-74.417795,Single Family,4,2.5,,Active,5995,Standard,2025-06-06T00:00:00.000Z,,2023-08-01T00:00:00.000Z,2025-07-05T03:20:22.237Z,30,GardenState,3967747,"{'name': 'David Chiarolanzio', 'phone': '9735325727', 'email': 'david.chiarolanzio@randrealty.com'}","{'name': 'Howard Hanna | Rand Realty', 'phone': '9735325727', 'email': 'keith.kirkwood@randrealty.com', 'website': 'www.randrealty.com'}",6970.0,1950.0,
"17-Gabriel-Dr,-Montville-Township,-NJ-07045","17 Gabriel Dr, Montville Township, NJ 07045",17 Gabriel Dr,,Montville Township,NJ,07045,Morris,40.88421,-74.363495,Townhouse,3,3.0,,Active,4500,Standard,2025-06-08T00:00:00.000Z,,2025-06-09T00:00:00.000Z,2025-07-05T03:20:22.236Z,28,GardenState,3968102,"{'name': 'Sarath Mangam', 'phone': '9732632200', 'email': 'smangam@hotmail.com', 'website': 'https://homesforsale.century21.com/agent/sarath.mangam@century21.com'}","{'name': 'CENTURY 21 Elite Realty', 'phone': '9732632200', 'email': 'joeyt12@verizon.net', 'website': 'http://www.century21.com/real-estate-office/profile/century-21-elite-realty-10017603'}",2178.0,1986.0,
"378-South-St,-Morris-Twp,-NJ-07960","378 South St, Morris Twp, NJ 07960",378 South St,,Morris Twp,NJ,07960,Morris,40.780774,-74.466974,Multi-Family,1,1.0,,Active,1850,Standard,2025-06-15T00:00:00.000Z,,2020-11-06T01:05:13.740Z,2025-07-05T03:20:22.236Z,21,GardenState,3969505,"{'name': 'Suzanne Macdowell', 'phone': '9736276800', 'email': 'suzannemacdowell@gmail.com', 'website': 'http://www.suzannesellsmorriscounty.com'}","{'name': 'SERIOUS REALTY LLC', 'phone': '9736044800'}",12632.0,1923.0,
"10-Lafayette-Ave,-Apt-120,-Morristown,-NJ-07960","10 Lafayette Ave, Apt 120, Morristown, NJ 07960",10 Lafayette Ave,Apt 120,Morristown,NJ,07960,Morris,40.797646,-74.475975,Apartment,2,2.0,1027.0,Active,3933,Standard,2025-06-10T00:00:00.000Z,,2025-06-11T00:00:00.000Z,2025-07-05T03:20:22.234Z,26,Funnel,M4649909-12054,"{'name': 'Sofi Leasing', 'phone': '9732219085'}",{'name': 'The Management Company'},,,
"10-Lafayette-Ave,-Apt-456,-Morristown,-NJ-07960","10 Lafayette Ave, Apt 456, Morristown, NJ 07960",10 Lafayette Ave,Apt 456,Morristown,NJ,07960,Morris,40.79826,-74.47522,Apartment,1,1.0,819.0,Active,3330,Standard,2025-06-11T00:00:00.000Z,,2025-06-12T00:00:00.000Z,2025-07-05T03:20:22.234Z,25,Funnel,M4650059-12054,"{'name': 'Sofi Leasing', 'phone': '9732219085'}",{'name': 'The Management Company'},,,
"7-Country-Club-Dr,-Chatham-Township,-NJ-07928","7 Country Club Dr, Chatham Township, NJ 07928",7 Country Club Dr,,Chatham Township,NJ,07928,Morris,40.734375,-74.417915,Single Family,5,6.0,,Active,12000,Standard,2025-06-11T00:00:00.000Z,,2022-01-19T00:23:29.831Z,2025-07-05T03:20:22.233Z,25,GardenState,3968771,"{'name': 'Dana Dang Garden Home Realty', 'phone': '9735330880', 'email': 'danadang7@gmail.com', 'website': 'http://www.gardenhomerealty.com'}","{'name': 'GARDEN HOME REALTY', 'phone': '9735330880', 'email': 'danadang7@gmail.com', 'website': 'http://www.gardenhomerealty.com'}",21780.0,2005.0,
"16-Kearney-Ave,-Hanover-Twp,-NJ-07981","16 Kearney Ave, Hanover Twp, NJ 07981",16 Kearney Ave,,Hanover Twp,NJ,07981,Morris,40.828542,-74.418429,Single Family,4,2.5,1876.0,Active,4200,Standard,2025-06-13T00:00:00.000Z,,2020-12-11T00:58:23.166Z,2025-07-05T03:20:22.232Z,23,GardenState,3969363,"{'name': 'Sue Lin', 'phone': '2013962121', 'email': 'suelin_2003@yahoo.com', 'website': 'http://www.parsippany.net/'}","{'name': 'GARDEN HOME REALTY', 'phone': '9735330880', 'email': 'danadang7@gmail.com', 'website': 'http://www.gardenhomerealty.com'}",14810.0,1978.0,
"919-Lake-Shore-Dr,-Parsippany-Troy-Hills-Township,-NJ-07054","919 Lake Shore Dr, Parsippany Troy Hills Township, NJ 07054",919 Lake Shore Dr,,Parsippany Troy Hills Township,NJ,07054,Morris,40.848798,-74.431864,Single Family,4,2.0,,Active,4250,Standard,2025-06-16T00:00:00.000Z,,2023-09-28T00:00:00.000Z,2025-07-05T03:20:22.228Z,20,GardenState,3969683,"{'name': 'Rusi D. Gandhi, M.b.a.', 'phone': '9738653225', 'email': 'rusigandhi@gmail.com', 'website': 'rusigandhi.com'}","{'name': 'RE MAX Select', 'phone': '9735756005', 'email': 'remaxpinebrook@yahoo.com', 'website': 'http://www.remaxselectmontville.com'}",10454.0,1970.0,{'fee': 13}
